gp CRC adenoma NAFLD CD PD IGT T2D GDM UC ACVD LC RA atherosclerosis T1D "acute diarrhea" VKH SPA ME_CFS melanoma BD NSCLC RCC "small adenoma" "large adenoma" "advanced adenoma"
msp_1447 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1448 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1465 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1466 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1473c 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1481 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1483 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1486 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1494c 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1500 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1502 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1503c 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1505 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1506 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1509 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1510c 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1524 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1530c 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1532 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1539 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1545 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1561 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1574 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1576 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1579c 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1580c 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1587 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1589 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1591 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1592 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1598 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1609c 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1610 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1616 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1621 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1623 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1629 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1633 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1635 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1650 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1653 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1658 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1659c 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1660 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1663 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1664 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1669 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1672 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1676 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1678 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1680 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1683 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1687 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1690 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1693 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
msp_1699 0.11010208202421404 0.16715797310122785 0.13665701239460948 0.03286705233553342 -0.01608100195308331 0.004916008058292195 -0.1365409895928227 -0.03699289783271243 0.017962188963383762 0.13144257270001583 -0.37811270844882705 -0.03102805642058355 -0.003499300915134251 -0.04826341597759197 0.0027333670033670605 0.011345991123350666 -0.09275493640342704 0.014556000861575222 -0.03945976497473646 -0.02666403443694977 0.10419335364158497 0.30493652264151055 0.029873046129067153 -0.01562215990570653 -0.0015312587933899507
