	NW	W	region
msp_0516	-0.20518563691388433	0.11969162153309913	W
msp_0517	-0.47163174019116205	0.27511851511151125	W
msp_0518	-0.4831704738440398	0.28184944307568977	W
msp_0519	-0.3394151420116068	0.1979921661734373	W
msp_0520c	-0.2614047175704128	0.15248608524940746	W
msp_0521	0.7529705951096528	-0.43923284714729754	NW
msp_0522	-0.911695985177227	0.5318226580200495	W
msp_0523	-0.24626928430711256	0.14365708251248233	W
msp_0524	-0.7937456403239487	0.4630182901889701	W
msp_0525	-0.5776366523964059	0.3369547138979035	W
msp_0526	-0.6828106522444406	0.39830621380925696	W
msp_0527	-0.015884121080876508	0.009265737297178181	W
msp_0528	-0.5141805751491549	0.29993866883700687	W
msp_0529	0.5456938287871604	-0.3183214001258436	NW
msp_0530	0.2826556457079347	-0.16488245999629542	NW
msp_0531	-0.3289546590251328	0.1918902177646609	W
msp_0532	-0.4329913016155477	0.2525782592757363	W
msp_0533	0.36188051146824673	-0.21109696502314415	NW
msp_0534	0.19912257510008163	-0.11615483547504764	NW
msp_0535	0.828837707973051	-0.4834886629842796	NW
msp_0536	-0.7136180958324775	0.416277222568945	W
msp_0537	-0.6278655906966132	0.36625492790635766	W
msp_0538	0.6598763211318187	-0.38492785399356083	NW
msp_0539	0.5517283972674373	-0.3218415650726719	NW
msp_0540	0.46501563086838527	-0.2712591180065581	NW
msp_0541	-0.5516248588066541	0.3217811676372149	W
msp_0542	-0.9244947832623968	0.5392886235697322	W
msp_0543c	-0.2904659446637729	0.16943846772053428	W
msp_0544c	0.5231258898354875	-0.3051567690707009	NW
msp_0545	-0.7410340539326986	0.43226986479407414	W
msp_0546	-0.3970816346339402	0.23163095353646498	W
msp_0547	-0.5749270178212784	0.3353740937290787	W
msp_0548	0.844837631610695	-0.4928219517729053	NW
msp_0549	0.851968815611203	-0.49698180910653494	NW
msp_0550	-0.47270058898921447	0.2757420102437085	W
msp_0551	-0.7475049847772433	0.4360445744533917	W
msp_0552	-0.8149812375297218	0.4754057218923376	W
msp_0553	0.38522879121396564	-0.22471679487481291	NW
msp_0554	-0.7441862199588157	0.43410862830930935	W
msp_0555	-0.642910455767584	0.3750310991977573	W
msp_0556	-0.5630821338890879	0.32846457810196794	W
msp_0557	-0.23812510811868673	0.13890631306923384	W
msp_0558	-0.39194351805779004	0.22863371886704417	W
msp_0559	0.3608179621395871	-0.21047714458142572	NW
msp_0560	-0.7707627981101358	0.44961163223091255	W
msp_0561	0.8467661940477943	-0.4939469465278799	NW
msp_0562	-0.5902619291718508	0.34431945868357966	W
msp_0563	-0.5939558931945472	0.3464742710301529	W
msp_0564	-0.4752528162781449	0.2772308094955846	W
msp_0565	-0.8812349203245002	0.5140537035226252	W
msp_0566	-0.32146538422809756	0.18752147413305684	W
msp_0567	0.04386273042778256	-0.02558659274953974	NW
msp_0568	-0.6003107976822468	0.35018129864797737	W
msp_0569	-0.011323753754891364	0.006605523023686781	W
msp_0570	-0.45518038801012917	0.2655218930059086	W
msp_0571	0.4922658290204364	-0.287155066928588	NW
msp_0572	-0.3770657396447759	0.21995501479278534	W
msp_0573	-0.6925394568794794	0.40398134984636314	W
msp_0574c	-0.3230866224902077	0.1884671964526211	W
msp_0575	-0.669515891090052	0.39055093646919703	W
msp_0576	-0.12129753834734291	0.07075689736928388	W
msp_0577	-0.35338297368937077	0.20614006798546625	W
msp_0578	-0.20992897148036344	0.12245856669687864	W
msp_0579	-0.617652637509858	0.3602973718807505	W
msp_0580	-0.31422117003193467	0.1832956825186286	W
msp_0581	0.7891214855378436	-0.46032086656374194	NW
msp_0582	0.8951112278292545	-0.5221482162337319	NW
msp_0583	-0.7827159960459793	0.456584331026821	W
msp_0584	-0.5739606232484753	0.33481036356161065	W
msp_0585	-0.31363025926639293	0.18295098457206263	W
msp_0586	-0.2942508125345534	0.1716463073118226	W
msp_0587	-0.2708155459071544	0.15797573511250676	W
msp_0588	-0.7986428738513075	0.46587500974659596	W
msp_0589c	0.3403689487140776	-0.19854855341654545	NW
msp_0590	-0.1275160862048005	0.07438438361946709	W
msp_0591	-0.5826995889861619	0.3399080935752607	W
msp_0592	0.41820459272479277	-0.2439526790894625	NW
msp_0593	-0.43205259047910405	0.2520306777794776	W
msp_0594	-0.7476283314137061	0.436116526657995	W
msp_0595	-0.6760230573804471	0.3943467834719274	W
msp_0596	0.4944345962600967	-0.2884201811517226	NW
msp_0597	0.9286923562323716	-0.5417372078022167	NW
msp_0598	0.9798452777294951	-0.5715764120088721	NW
msp_0599	0.81977810006596	-0.47820389170514327	NW
msp_0600c	0.5324099047142601	-0.3105724444166517	NW
msp_0601c	-0.45783069656348213	0.2670679063286978	W
msp_0602c	-0.5016261954579104	0.29261528068378123	W
msp_0603c	-0.5344371521859506	0.3117550054418045	W
msp_0604	-0.46458732870588815	0.2710092750784347	W
msp_0605	0.5134488698516867	-0.2995118407468174	NW
msp_0606	0.6290458678743083	-0.36694342292667986	NW
msp_0607	-0.4020056068242945	0.23450327064750529	W
msp_0608	0.7038376392671007	-0.41057195623914206	NW
msp_0609	-0.3677221357867486	0.2145045792089367	W
msp_0610	-0.6249307644605497	0.3645429459353204	W
msp_0611	-0.705671807782959	0.41164188787339295	W
msp_0612	0.5657032142345456	-0.3299935416368181	NW
msp_0613	-0.933485907259345	0.5445334459012844	W
msp_0614	-0.37143966037313886	0.21667313521766426	W
msp_0615	0.8382471388480608	-0.4889774976613687	NW
msp_0616	-0.36185692970573174	0.21108320899501024	W
msp_0617	0.967953646579579	-0.5646396271714211	NW
msp_0618	-0.24727815986461232	0.14424559325435707	W
msp_0619	-0.748615938577655	0.43669263083696525	W
msp_0620	-0.5325670277757663	0.3106640995358636	W
msp_0621	-0.38203224920042367	0.22285214536691364	W
msp_0622	-0.23933413777591842	0.13961158036928578	W
msp_0623	-0.28123036074220736	0.16405104376628774	W
msp_0624	0.32987885929422756	-0.19242933458829928	NW
msp_0625	-0.7042936670883814	0.41083797246822257	W
msp_0626	0.3165446640838708	-0.18465105404892465	NW
msp_0627	-0.08161991889095156	0.04761161935305518	W
msp_0628	-0.5545298922131907	0.323475770457695	W
msp_0629	-0.7858946360133737	0.4584385376744679	W
msp_0630	-0.8117190267156952	0.47350276558415555	W
msp_0631	-0.5289573453248931	0.30855845143952104	W
msp_0632	-0.7023715781463975	0.4097167539187318	W
msp_0633	-0.4649444532984663	0.2712175977574388	W
msp_0634	-0.6733952369906099	0.3928138882445226	W
msp_0635	-0.034148534742390976	0.01991997859972798	W
msp_0636	-0.6385162472242588	0.3724678108808175	W
msp_0637	-0.5082972030857867	0.2965067018000423	W
msp_0638	-0.6922579188467023	0.403817119327243	W
msp_0639	0.2525997878211155	-0.147349876228984	NW
msp_0640	-0.538469969262435	0.31410748206975386	W
msp_0641	-0.8486754035390282	0.4950606520644331	W
msp_0642	-0.5754142912245056	0.3356583365476283	W
msp_0643	0.6778604687976278	-0.39541860679861623	NW
msp_0644	0.5820801298898953	-0.33954674243577226	NW
msp_0645	0.2152115204222041	-0.12554005357961928	NW
msp_0646	-0.5545726253084828	0.32350069809661514	W
msp_0647	-0.8391539787511838	0.4895064876048572	W
msp_0648	0.551561388771501	-0.32174414345004215	NW
msp_0649	-0.28955072612356414	0.1689045902387456	W
msp_0650	0.4528838017270562	-0.264182217674116	NW
msp_0651	1.0475959283856626	-0.6110976248916361	NW
msp_0652	0.2795597131217628	-0.16307649932102852	NW
msp_0653	-0.5797132572679583	0.3381660667396424	W
msp_0654	-0.08729174678711629	0.05092018562581794	W
msp_0655	-0.21382410390449885	0.12473072727762446	W
msp_0656	0.75329171068693	-0.43942016456737587	NW
msp_0657	-0.7058061893541517	0.41172027712325515	W
msp_0658	-0.4271983248433894	0.24919902282531056	W
msp_0659	0.10764379539228719	-0.06279221397883428	NW
msp_0660	-0.3930138137646256	0.22925805802936486	W
msp_0662	0.22430808351064405	-0.1308463820478757	NW
msp_0663	-0.6005145368914301	0.3503001465200009	W
msp_0664	-0.23481617373032515	0.1369761013426897	W
msp_0665	-0.8206963638743348	0.478739545593362	W
msp_0666	-0.5760425734272019	0.33602483449920123	W
msp_0667	0.5867118280214736	-0.34224856634585965	NW
msp_0668	0.6744357746614995	-0.3934208685525417	NW
msp_0669	-0.5302226256242607	0.30929653161415205	W
msp_0670	-0.8325989755236233	0.48568273572211346	W
msp_0671	-0.15149855863247857	0.08837415920227935	W
msp_0672	-0.17568606994429853	0.10248354080084084	W
msp_0673	-0.1596024389644039	0.09310142272923562	W
msp_0674	0.1004018097407551	-0.05856772234877377	NW
msp_0675	-0.5301989513790457	0.30928272163777676	W
msp_0676	0.6569283870304553	-0.38320822576776536	NW
msp_0677c	-0.3970380576983948	0.23160553365739708	W
msp_0678	0.5296472691003149	-0.30896090697518375	NW
msp_0679	0.41184296714123814	-0.24024173083238898	NW
msp_0680c	-0.3399029467060752	0.19827671891187715	W
msp_0681	-0.5139753046869524	0.2998189277340556	W
msp_0682	0.6755039808469991	-0.3940439888274163	NW
msp_0683	0.7005077340607195	-0.40862951153541976	NW
msp_0684	-0.35925589558518467	0.2095659390913577	W
msp_0685	-0.18490370134552986	0.10786049245155915	W
msp_0686	0.8507894865615052	-0.4962938671608777	NW
msp_0687	0.5995207137941387	-0.34972041637991436	NW
msp_0688	-0.6358910691315636	0.3709364569934121	W
msp_0689	-0.546520228804341	0.3188034668025322	W
msp_0690	-0.46303068029912	0.27010123017448673	W
msp_0691	-0.47064827636288126	0.27454482787834716	W
msp_0692	0.6384945070281133	-0.3724551290997329	NW
msp_0693	0.0034800025785106975	-0.0020300015041312867	NW
msp_0694	0.7103515184728655	-0.4143717191091716	NW
msp_0695	-0.2595861660896718	0.15142526355230831	W
msp_0696	0.05862893596013637	-0.03420021264341288	NW
msp_0697	0.5158894668788757	-0.3009355223460107	NW
msp_0698	-0.6554879519118867	0.38236797194860056	W
msp_0699	-0.7615640761280567	0.44424571107469973	W
msp_0700	-0.5167537734297283	0.3014397011673415	W
msp_0701	-0.5233713994384014	0.3052999830057341	W
msp_0702	-0.19761433621985697	0.11527502946158326	W
msp_0703	1.0189598959308506	-0.5943932726263293	NW
msp_0704	-0.5769157624511466	0.33653419476316876	W
msp_0705	-0.021291407194412297	0.012419987530074034	W
msp_0706	-0.6951948448297022	0.4055303261506598	W
msp_0707	-0.8724908192403955	0.5089529778902304	W
msp_0708	0.5065395463851873	-0.29548140205802587	NW
msp_0709	-0.316508902645516	0.18463019320988439	W
msp_0710	-0.09363599044816673	0.054620994428097	W
msp_0711c	-0.46591911928243407	0.2717861529147531	W
msp_0712	-0.44395366016519205	0.2589729684296952	W
msp_0713	-0.6877042712153189	0.4011608248756024	W
msp_0714c	0.5134660403437341	-0.29952185686717836	NW
msp_0715c	-0.22750431266583285	0.13271084905506914	W
msp_0716	0.6141384944101481	-0.35824745507258643	NW
msp_0717	0.5890972029438047	-0.34364003505055285	NW
msp_0718	-0.3454922707885122	0.20153715795996563	W
msp_0719	-0.34583619719983644	0.20173778169990467	W
msp_0720	0.4374595509001841	-0.25518473802510727	NW
msp_0721	-0.3635314297254065	0.21206000067315386	W
msp_0722	-0.3186410451229954	0.1858739429884144	W
msp_0723	0.4617442538684166	-0.26935081475657663	NW
msp_0724	-0.45622589279479087	0.2661317707969613	W
msp_0725	-0.7124695014424656	0.4156072091747714	W
msp_0726	-0.45914102027532466	0.2678322618272726	W
msp_0727	0.11743322637732316	-0.06850271538677201	NW
msp_0728	-0.5236197735487051	0.30544486790341124	W
msp_0729	0.7862236653592449	-0.45863047145955943	NW
msp_0730	0.7735710480269056	-0.45124977801569477	NW
msp_0732	-0.6872351525555788	0.40088717232408744	W
msp_0733	0.5196029874852021	-0.303101742699701	NW
msp_0734	0.26381455162171574	-0.15389182177933433	NW
msp_0735	-0.6599955964935672	0.3849974312879141	W
msp_0736c	-0.2358011578468442	0.137550675410659	W
msp_0737	-1.023665150965446	0.5971380047298434	W
msp_0738	-0.34117153215058765	0.19901672708784288	W
msp_0739c	0.4152933340326363	-0.24225444485237133	NW
msp_0740	-0.8049804653033228	0.46957193809360503	W
msp_0741	-0.4944202866568822	0.2884118338831814	W
msp_0742	-0.7344472007616829	0.42842753377764836	W
msp_0743	0.7102250244029183	-0.41429793090170225	NW
msp_0744	0.3103549650632259	-0.18104039628688173	NW
msp_0745	-0.5153085460868624	0.300596651884003	W
msp_0746	0.8609759539462252	-0.5022359731352981	NW
msp_0747	0.9084274743490958	-0.529916026703639	NW
msp_0748	-0.2647367971631084	0.1544297983451465	W
msp_0749	-0.514976268548584	0.3004028233200073	W
msp_0750	-0.7770090874597338	0.45325530101817774	W
msp_0751	0.6759455269503823	-0.3943015573877228	NW
msp_0752	0.2696468124375191	-0.15729397392188613	NW
msp_0753	-0.4687734318087405	0.2734511685550986	W
msp_0754c	-0.24439567105492813	0.14256414144870797	W
msp_0755c	0.2778756693698478	-0.16209414046574463	NW
msp_0756	-0.3757768077553455	0.21920313785728462	W
msp_0757	-0.6562848660641605	0.38283283853742683	W
msp_0758	-0.516014070103329	0.3010082075602752	W
msp_0759	-0.6924509248656344	0.4039297061716201	W
msp_0760	0.5278255984747507	-0.3078982657769381	NW
msp_0761	0.6714739024834205	-0.39169310978199534	NW
msp_0762	-0.6331352683740664	0.3693289065515389	W
msp_0763	0.40558500667142017	-0.23659125389166177	NW
msp_0764	-0.38439860318374713	0.22423251852385265	W
msp_0765	1.059644845545046	-0.618126159901277	NW
msp_0766	-0.8424578481406905	0.49143374474873597	W
msp_0767	-0.516432898055162	0.30125252386551127	W
msp_0768	-0.8302729369876659	0.48432587990947157	W
msp_0769	-0.404685476778006	0.23606652812050344	W
msp_0770	-0.3418957442145884	0.19943918412517656	W
msp_0771	-0.33782482390062346	0.19706448060869694	W
msp_0772	-0.6267072242807944	0.36557921416379685	W
msp_0773	0.39307835830454657	-0.22929570901098564	NW
msp_0774	-0.6336232670469121	0.3696135724440323	W
msp_0775	-0.36515993759665794	0.21300996359805033	W
msp_0776	0.6437020945359488	-0.3754928884793034	NW
msp_0777	0.6907895050001259	-0.40296054458340663	NW
msp_0778	0.9288413788693936	-0.5418241376738128	NW
msp_0779	-0.5927388941923725	0.34576435494555047	W
msp_0780	-0.4681537912196231	0.27308971154477985	W
msp_0781	-0.6791924792195186	0.39619561287805266	W
msp_0782	-0.3718730953459129	0.21692597228511587	W
msp_0783	0.6824868066929096	-0.3981173039041972	NW
msp_0784	0.4600762119305885	-0.2683777902928433	NW
msp_0785	-0.5452806223194585	0.31808036301968406	W
msp_0786	-0.54635965545614	0.3187097990160816	W
msp_0787	0.7950023419123162	-0.4637513661155179	NW
msp_0788	-0.33552982839905	0.19572573323277917	W
msp_0789	-0.39877730369187303	0.2326200938202593	W
msp_0790	0.6073358211272846	-0.354279228990916	NW
msp_0791	-0.07880304183632002	0.04596844107118676	W
msp_0792	-0.03310074515751234	0.019308768008548898	W
msp_0793	-0.6550895512531775	0.38213557156435357	W
msp_0794	0.38104878897982875	-0.22227846023823328	NW
msp_0795	-0.5349659110725016	0.31206344812562586	W
msp_0796	0.26159360898385536	-0.152596271907249	NW
msp_0797	-0.43172251691191305	0.25183813486528267	W
msp_0798	0.7878216905308983	-0.45956265280969083	NW
msp_0799	-0.46149599586875933	0.26920599759010977	W
msp_0800	-0.3742234398067116	0.21829700655391504	W
msp_0801	-0.2804563290128104	0.1635995252574727	W
msp_0802	-0.37901353870789806	0.22109123091294045	W
msp_0803	0.3495767920541316	-0.20391979536491012	NW
msp_0804	0.7213661446575992	-0.4207969177169329	NW
msp_0805	0.44855724700552063	-0.2616583940865538	NW
msp_0806	0.774638579084052	-0.4518725044656969	NW
msp_0807	0.6989202611047917	-0.4077034856444617	NW
msp_0808	-0.2539501511507289	0.14813758817125852	W
msp_0809	0.4320474545937593	-0.25202768184635965	NW
msp_0810	-0.4833955924354786	0.28198076225402896	W
msp_0811	-0.6939676108376333	0.4048144396552862	W
msp_0812	-0.4383619827391732	0.2557111565978509	W
msp_0813	0.33076846244271785	-0.192948269758252	NW
msp_0814	-0.8654379007572569	0.5048387754417328	W
msp_0815	-0.41869568327172996	0.24423914857517584	W
msp_0816c	-0.3769158006336336	0.21986755036961972	W
msp_0817	0.7400006249234581	-0.43166703120535094	NW
msp_0818	-0.2904013847062166	0.16940080774529287	W
msp_0819	0.6618277847960797	-0.3860662077977132	NW
msp_0820	0.3439127615898537	-0.20061577759408136	NW
msp_0821	0.0983027133855695	-0.057343249474915266	NW
msp_0822	0.63862889842708	-0.3725335240824634	NW
msp_0823	0.7941505339242527	-0.4632544781224807	NW
msp_0824	-0.32893138984364606	0.1918766440754602	W
msp_0825	0.8445155863615755	-0.49263409204425246	NW
msp_0826	-0.3429712541664645	0.20006656493043765	W
msp_0827	-0.594710122798347	0.3469142382990357	W
msp_0828	-0.7345208192773723	0.42847047791180054	W
msp_0829	0.36301031217264673	-0.21175601543404401	NW
msp_0830	-0.3913637431748143	0.228295516851975	W
msp_0831	-0.4802015447545277	0.28011756777347446	W
msp_0832	0.3819790283346873	-0.22282109986190102	NW
msp_0833	-0.8116879081937229	0.47348461311300466	W
msp_0834	0.37541223413229946	-0.21899046991050808	NW
msp_0835	0.25293441928518645	-0.1475450779163591	NW
msp_0836	-0.4304263081299746	0.2510820130758187	W
msp_0837	0.6639618703664825	-0.38731109104711475	NW
msp_0838	0.7286113350002404	-0.4250232787501403	NW
msp_0839	-0.06623129957340118	0.0386349247511506	W
msp_0840	-0.6201582267644471	0.3617589656125942	W
msp_0841	0.6330868488088265	-0.36930066180514864	NW
msp_0842	-0.9093516845526147	0.5304551493223586	W
msp_0843	0.7365467400327664	-0.4296522650191139	NW
msp_0844c	-0.25974768389209946	0.15151948227039133	W
msp_0845	-0.7578366629696183	0.44207138673227747	W
msp_0846	-0.3375867338495006	0.19692559474554194	W
msp_0847	-0.7614127423706681	0.4441574330495565	W
msp_0848	-0.4185370160135301	0.24414659267455915	W
msp_0849	-0.24607984136202404	0.14354657412784735	W
msp_0850	0.7341927647625702	-0.4282791127781658	NW
msp_0851	-0.9050386879950808	0.5279392346637973	W
msp_0852	-0.7981200899360712	0.46557005246270816	W
msp_0853c	-0.45634148922745216	0.2661992020493469	W
msp_0854	0.6792656924703425	-0.3962383206077001	NW
msp_0855	-0.7039121991680434	0.4106154495146916	W
msp_0856	0.2664721418254283	-0.15544208273149976	NW
msp_0857	-0.4128060511337455	0.24080352982801823	W
msp_0858	0.6554848286864078	-0.38236615006707136	NW
msp_0859	-0.5263410899602975	0.3070323024768404	W
msp_0860	-0.29181728410260854	0.17022674905985516	W
msp_0861	-0.6750521607136398	0.39378042708295613	W
msp_0862	-0.34483906061628955	0.2011561186928356	W
msp_0863	0.15947466594576656	-0.09302688846836381	NW
msp_0864	-0.19984385893613912	0.1165755843794145	W
msp_0865	-0.06063122141452971	0.035368212491809214	W
msp_0866c	0.4551875059310878	-0.26552604512646777	NW
msp_0867	0.6294315919249645	-0.3671684286228958	NW
msp_0868	-0.3706125050117128	0.21619062792349905	W
msp_0869	-0.6168781383254199	0.35984558068982825	W
msp_0870	-0.2951858299877656	0.17219173415952993	W
msp_0871	-0.6954253201372109	0.4056647700800396	W
msp_0872	-0.6350714392171593	0.3704583395433429	W
msp_0873	-0.335423909814936	0.19566394739204607	W
msp_0874	0.7308325044795193	-0.4263189609463867	NW
msp_0875	-0.3816654004116775	0.2226381502401451	W
msp_0876	0.6860947045802334	-0.4002219110051361	NW
msp_0877	-0.9237764364680471	0.5388695879396943	W
msp_0878	-0.5103280757594696	0.29769137752635744	W
msp_0879	0.6196911636600363	-0.36148651213502125	NW
msp_0880	-0.3999845022681889	0.23332429298977683	W
msp_0881	-0.09918900454666345	0.05786025265222058	W
msp_0882c	0.37173777741952857	-0.21684703682805828	NW
msp_0883	-0.9607745073662212	0.5604517959636289	W
msp_0884	-0.523150349911257	0.3051710374482332	W
msp_0885	0.29724922561684697	-0.17339538160982723	NW
msp_0886	0.027957294335583954	-0.01630842169575714	NW
msp_0887	-0.7159751641326668	0.4176521790773888	W
msp_0888	-0.10883640224549976	0.06348790130987497	W
msp_0889	-0.35805372236659966	0.20886467138051645	W
msp_0890c	-0.5629464668413211	0.3283854389907706	W
msp_0891	0.5438223799109324	-0.3172297216147106	NW
msp_0892	-0.24204614474991967	0.14119358443745308	W
msp_0893	0.7932413259546126	-0.4627241068068573	NW
msp_0894	0.36659333142872547	-0.21384611000008982	NW
msp_0895	0.17715359961153135	-0.10333959977339328	NW
msp_0896	-0.6399886552935793	0.37332671558792124	W
msp_0897	0.8052843194543939	-0.46974918634839663	NW
msp_0898	-0.367710097103268	0.21449755664357287	W
msp_0899	0.7291823796673685	-0.42535638813929827	NW
msp_0900	0.6934588838912426	-0.4045176822698913	NW
msp_0901	-0.5244945975679037	0.3059551819146105	W
msp_0902	0.9215806345252259	-0.5375887034730484	NW
msp_0903	0.5019808313423176	-0.2928221516163519	NW
msp_0904	0.6730917512574701	-0.39263685490019107	NW
msp_0905c	0.6481760130483244	-0.3781026742781893	NW
msp_0906	-0.04655831832519269	0.02715901902302868	W
msp_0907	-0.11140182580278393	0.06498439838495734	W
msp_0908	-1.0854669150687417	0.6331890337900993	W
msp_0909	0.18093879055025958	-0.10554762782098472	NW
msp_0910	0.0851798337718277	-0.04968823636689943	NW
msp_0911	0.3129575961780612	-0.18255859777053576	NW
msp_0912	-0.46478417953000023	0.2711241047258335	W
msp_0913	0.8481847641882931	-0.49477444577650437	NW
msp_0914	-0.5974149411478659	0.3484920490029218	W
msp_0915c	-0.39244084733618984	0.2289238276127776	W
msp_0916	-0.6271316935944385	0.36582682126342264	W
msp_0917	0.528980424955361	-0.30857191455729366	NW
msp_0918	-0.25291125059977915	0.14753156284987137	W
msp_0919	-0.3994283972543334	0.23299989839836133	W
msp_0920	0.5442494597789028	-0.3174788515376933	NW
msp_0921	-0.46469726750588586	0.2710734060451	W
msp_0922	0.643245009183089	-0.37522625535680193	NW
msp_0923	0.39895225067182805	-0.23272214622523302	NW
msp_0924	0.14016011099339717	-0.08176006474614844	NW
msp_0925	-0.6451004403140939	0.37630859018322127	W
msp_0926	-0.3679162861330648	0.2146178335776212	W
msp_0927	-0.6795367076337266	0.3963964127863404	W
msp_0928	1.0094787210760636	-0.5888625872943701	NW
msp_0929	-0.5433726363582106	0.3169673712089563	W
msp_0930	0.08393377390420177	-0.04896136811078438	NW
msp_0931	-0.1782074520851382	0.10395434704966368	W
msp_0932	0.7918427098256521	-0.461908247398297	NW
msp_0933	-0.6441062421565541	0.3757286412579898	W
msp_0934	-0.4182165109628056	0.2439596313949699	W
msp_0935	-0.15695099240531982	0.09155474556976999	W
msp_0936c	-0.23570226039551587	0.13749298523071754	W
msp_0937	-0.511618040878864	0.2984438571793375	W
msp_0938	-0.07377945318013622	0.043038014355079514	W
msp_0939	-0.5149348600647133	0.3003786683710827	W
msp_0940	-0.3395277727562088	0.19805786744112205	W
msp_0941	0.4479047888785766	-0.261277793512503	NW
msp_0942	0.252350350945753	-0.14720437138502235	NW
msp_0943	0.5875871183018376	-0.34275915234273846	NW
msp_0944	-0.5983820739489082	0.34905620980352964	W
msp_0945	0.3501468232187107	-0.20425231354424792	NW
msp_0946	-0.3785375164727573	0.22081355127577507	W
msp_0947	-0.4451392638219454	0.2596645705628015	W
msp_0948	0.9310264121015722	-0.5430987403925837	NW
msp_0949	-0.8458552753877433	0.49341557730951696	W
msp_0950c	-0.5477022461851494	0.3194929769413369	W
msp_0951	-0.48127359490045624	0.2807429303585995	W
msp_0952	-0.48464294783598744	0.2827083862376595	W
msp_0953	0.9241374303058066	-0.5390801676783873	NW
msp_0954	-0.25215696620553	0.14709156361989248	W
msp_0955	-0.23452545014542095	0.13680651258482904	W
msp_0956	-0.23570226039551584	0.13749298523071765	W
msp_0957	0.4666299275076685	-0.2722007910461399	NW
msp_0958	-0.3044794452917811	0.1776130097535389	W
msp_0959	0.9327669278181892	-0.5441140412272767	NW
msp_0960	-0.6133634903720184	0.3577953693836773	W
msp_0961	-0.338732696220541	0.19759407279531563	W
msp_0962	0.18411111508302888	-0.1073981504651002	NW
msp_0963c	-0.2541228129930186	0.14823830757926099	W
msp_0964	-0.35937243073641845	0.20963391792957717	W
msp_0965	0.7003588717127158	-0.40854267516575105	NW
msp_0966	-0.1062250739074161	0.061964626445992765	W
msp_0967	-0.54895357627076	0.3202229194912766	W
msp_0968c	0.37590399938114744	-0.2192773329723361	NW
msp_0969	-0.41951064966114565	0.24471454563566808	W
msp_0970	0.2643237567234949	-0.15418885808870555	NW
msp_0971	-0.3305677268337996	0.19283117398638314	W
msp_0972	0.7432493206572831	-0.4335621037167485	NW
msp_0973	-0.5079875075978936	0.2963260460987713	W
msp_0974c	-0.7438572024524382	0.43391670143058914	W
msp_0975	0.39508140568126554	-0.23046415331407158	NW
msp_0976	0.7086276549293326	-0.4133661320421107	NW
msp_0977	-0.9332322195024234	0.5443854613764135	W
msp_0978	-0.6672650106637661	0.3892379228871968	W
msp_0979	0.6111861757774468	-0.35652526920351074	NW
msp_0980	1.0901843799703046	-0.6359408883160108	NW
msp_0981	0.24047264484724934	-0.1402757094942286	NW
msp_0982	-0.5186471018916519	0.30254414277013014	W
msp_0983	0.2936152347353528	-0.17127555359562266	NW
msp_0984	-0.3869108263599092	0.2256979820432804	W
msp_0985	0.45194517042349025	-0.2636346827470359	NW
msp_0986	-0.46875674413142265	0.2734414340766631	W
msp_0987	0.38282713105884714	-0.22331582645099404	NW
msp_0988	0.5790369393726043	-0.3377715479673524	NW
msp_0989	0.8380848559338193	-0.48888283262806137	NW
msp_0990	-0.5177580265098463	0.3020255154640768	W
msp_0991	0.6836001952322812	-0.39876678055216397	NW
msp_0992	-0.4117058330653567	0.24016173595479132	W
msp_0993	0.48936590101569	-0.28546344225915243	NW
msp_0994	0.41521057087866303	-0.24220616634588674	NW
msp_0995	0.9439214137362787	-0.550620824679496	NW
msp_0996	0.6455249806984228	-0.37655623874074656	NW
msp_0997	0.3442354732667877	-0.20080402607229275	NW
msp_0998	-0.42519847372216674	0.24803244300459729	W
msp_0999	-0.31834327771198984	0.18570024533199414	W
msp_1000	-0.4411530680174408	0.2573392896768404	W
msp_1001	-0.6772537890879711	0.3950647103013163	W
msp_1002	-0.5640379987321289	0.3290221659270751	W
msp_1003	0.8383120369247867	-0.48901535487279246	NW
msp_1004	-0.46165143341796433	0.26929666949381253	W
msp_1005	-0.2806438920135528	0.16370893700790565	W
msp_1006	-0.249511813185664	0.1455485576916372	W
msp_1007	0.7457044555866047	-0.4349942657588528	NW
msp_1008	-0.5669718651747234	0.33073358801858843	W
msp_1009	0.6433664078573376	-0.37529707125011386	NW
msp_1010	0.14746446914046935	-0.08602094033194042	NW
msp_1011	-0.1769861702743425	0.10324193266003305	W
msp_1012	-0.7609900350705969	0.44391085379118134	W
msp_1013	-0.7040771574247388	0.410711675164431	W
msp_1014	0.5438048035605909	-0.31721946874367807	NW
msp_1016	0.5691461045541247	-0.3320018943232396	NW
msp_1017	-0.6443067178879899	0.3758455854346608	W
msp_1018	0.22576472718361754	-0.13169609085711015	NW
msp_1019	-0.6893998993708418	0.40214994129965803	W
msp_1020	0.18166404933647584	-0.10597069544627753	NW
msp_1021	0.4758632118825057	-0.2775868735981287	NW
msp_1022	0.7736562166434476	-0.45129945970867785	NW
msp_1023	-0.3319220165919619	0.19362117634531115	W
msp_1024	-0.3929187135356564	0.22920258289579967	W
msp_1025	0.6675138068170051	-0.3893830539765865	NW
msp_1026	-0.354613338321992	0.2068577806878286	W
msp_1027	-0.36792767003529414	0.21462447418725497	W
msp_1028c	-0.43180101772746265	0.2518839270076864	W
msp_1029	0.7527220644862689	-0.4390878709503236	NW
msp_1030	-0.3629230892095667	0.21170513537224722	W
